sample_id,grade,turn_index,speaker,character_count
HNMU-G8-R0028-STT13,8,1,HS,87
HNMU-G8-R0028-STT13,8,2,AI,105
HNMU-G8-R0028-STT13,8,3,HS,30
HNMU-G8-R0028-STT13,8,4,AI,122
HNMU-G8-R0028-STT13,8,5,HS,56
HNMU-G8-R0028-STT13,8,6,AI,82
HNMU-G8-R0029-STT14,8,1,HS,62
HNMU-G8-R0029-STT14,8,2,AI,105
HNMU-G8-R0029-STT14,8,3,HS,37
HNMU-G8-R0029-STT14,8,4,AI,48
HNMU-G8-R0029-STT14,8,5,HS,60
HNMU-G8-R0029-STT14,8,6,AI,85
HNMU-G8-R0029-STT14,8,7,HS,69
HNMU-G8-R0030-STT1,8,1,HS,76
HNMU-G8-R0030-STT1,8,2,AI,135
HNMU-G8-R0030-STT1,8,3,HS,15
HNMU-G8-R0030-STT1,8,4,AI,104
HNMU-G8-R0030-STT1,8,5,HS,21
HNMU-G8-R0031-STT2,8,1,HS,72
HNMU-G8-R0031-STT2,8,2,AI,138
HNMU-G8-R0031-STT2,8,3,HS,21
HNMU-G8-R0031-STT2,8,4,AI,125
HNMU-G8-R0031-STT2,8,5,HS,64
HNMU-G8-R0032-STT3,8,1,HS,70
HNMU-G8-R0032-STT3,8,2,AI,87
HNMU-G8-R0032-STT3,8,3,HS,30
HNMU-G8-R0032-STT3,8,4,AI,90
HNMU-G8-R0032-STT3,8,5,HS,50
HNMU-G8-R0032-STT3,8,6,AI,15
HNMU-G8-R0033-STT4,8,1,HS,75
HNMU-G8-R0033-STT4,8,2,AI,168
HNMU-G8-R0033-STT4,8,3,HS,41
HNMU-G8-R0033-STT4,8,4,AI,63
HNMU-G8-R0034-STT5,8,1,HS,82
HNMU-G8-R0034-STT5,8,2,AI,141
HNMU-G8-R0034-STT5,8,3,HS,38
HNMU-G8-R0034-STT5,8,4,AI,86
HNMU-G8-R0034-STT5,8,5,HS,80
HNMU-G8-R0035-STT6,8,1,HS,51
HNMU-G8-R0035-STT6,8,2,AI,151
HNMU-G8-R0035-STT6,8,3,HS,37
HNMU-G8-R0035-STT6,8,4,AI,127
HNMU-G8-R0035-STT6,8,5,HS,58
HNMU-G8-R0036-STT7,8,1,HS,93
HNMU-G8-R0036-STT7,8,2,AI,85
HNMU-G8-R0036-STT7,8,3,HS,39
HNMU-G8-R0036-STT7,8,4,AI,98
HNMU-G8-R0036-STT7,8,5,HS,48
HNMU-G8-R0037-STT8,8,1,HS,92
HNMU-G8-R0037-STT8,8,2,AI,100
HNMU-G8-R0037-STT8,8,3,HS,44
HNMU-G8-R0037-STT8,8,4,AI,142
HNMU-G8-R0037-STT8,8,5,HS,66
HNMU-G8-R0038-STT9,8,1,HS,84
HNMU-G8-R0038-STT9,8,2,AI,107
HNMU-G8-R0038-STT9,8,3,HS,40
HNMU-G8-R0038-STT9,8,4,AI,136
HNMU-G8-R0038-STT9,8,5,HS,59
HNMU-G8-R0039-STT10,8,1,HS,69
HNMU-G8-R0039-STT10,8,2,AI,58
HNMU-G8-R0039-STT10,8,3,HS,53
HNMU-G8-R0039-STT10,8,4,AI,129
HNMU-G8-R0039-STT10,8,5,HS,46
HNMU-G8-R0040-STT11,8,1,HS,89
HNMU-G8-R0040-STT11,8,2,AI,118
HNMU-G8-R0040-STT11,8,3,HS,50
HNMU-G8-R0040-STT11,8,4,AI,121
HNMU-G8-R0040-STT11,8,5,HS,39
HNMU-G8-R0041-STT12,8,1,HS,82
HNMU-G8-R0041-STT12,8,2,AI,105
HNMU-G8-R0041-STT12,8,3,HS,55
HNMU-G8-R0041-STT12,8,4,AI,99
HNMU-G8-R0041-STT12,8,5,HS,67
HNMU-G8-R0042-STT13,8,1,HS,79
HNMU-G8-R0042-STT13,8,2,AI,94
HNMU-G8-R0042-STT13,8,3,HS,39
HNMU-G8-R0042-STT13,8,4,AI,82
HNMU-G8-R0042-STT13,8,5,HS,26
HNMU-G8-R0042-STT13,8,6,AI,68
HNMU-G8-R0043-STT14,8,1,HS,84
HNMU-G8-R0043-STT14,8,2,AI,140
HNMU-G8-R0043-STT14,8,3,HS,37
HNMU-G8-R0043-STT14,8,4,AI,84
HNMU-G8-R0043-STT14,8,5,HS,94
HNMU-G8-R0043-STT14,8,6,AI,56
HNMU-G8-R0044-STT1,8,1,HS,78
HNMU-G8-R0044-STT1,8,2,AI,181
HNMU-G8-R0044-STT1,8,3,HS,30
HNMU-G8-R0044-STT1,8,4,AI,134
HNMU-G8-R0045-STT2,8,1,HS,52
HNMU-G8-R0045-STT2,8,2,AI,112
HNMU-G8-R0045-STT2,8,3,HS,32
HNMU-G8-R0045-STT2,8,4,AI,158
HNMU-G8-R0045-STT2,8,5,HS,45
HNMU-G8-R0046-STT3,8,1,HS,81
HNMU-G8-R0046-STT3,8,2,AI,143
HNMU-G8-R0046-STT3,8,3,HS,32
HNMU-G8-R0046-STT3,8,4,AI,107
HNMU-G8-R0046-STT3,8,5,HS,50
HNMU-G8-R0047-STT4,8,1,HS,73
HNMU-G8-R0047-STT4,8,2,AI,96
HNMU-G8-R0047-STT4,8,3,HS,33
HNMU-G8-R0047-STT4,8,4,AI,121
HNMU-G8-R0047-STT4,8,5,HS,26
HNMU-G8-R0048-STT5,8,1,HS,89
HNMU-G8-R0048-STT5,8,2,AI,141
HNMU-G8-R0048-STT5,8,3,HS,45
HNMU-G8-R0048-STT5,8,4,AI,91
HNMU-G8-R0048-STT5,8,5,HS,68
HNMU-G8-R0049-STT6,8,1,HS,114
HNMU-G8-R0049-STT6,8,2,AI,155
HNMU-G8-R0049-STT6,8,3,HS,62
HNMU-G8-R0049-STT6,8,4,AI,114
HNMU-G8-R0049-STT6,8,5,HS,68
HNMU-G8-R0049-STT6,8,6,AI,79
HNMU-G8-R0050-STT7,8,1,HS,80
HNMU-G8-R0050-STT7,8,2,AI,133
HNMU-G8-R0050-STT7,8,3,HS,52
HNMU-G8-R0050-STT7,8,4,AI,155
HNMU-G8-R0050-STT7,8,5,HS,90
HNMU-G8-R0050-STT7,8,6,AI,87
HNMU-G8-R0051-STT8,8,1,HS,92
HNMU-G8-R0051-STT8,8,2,AI,104
HNMU-G8-R0051-STT8,8,3,HS,53
HNMU-G8-R0051-STT8,8,4,AI,47
HNMU-G8-R0051-STT8,8,5,HS,61
HNMU-G8-R0052-STT9,8,1,HS,69
HNMU-G8-R0052-STT9,8,2,AI,135
HNMU-G8-R0052-STT9,8,3,HS,17
HNMU-G8-R0052-STT9,8,4,AI,122
HNMU-G8-R0052-STT9,8,5,HS,52
HNMU-G8-R0053-STT10,8,1,HS,72
HNMU-G8-R0053-STT10,8,2,AI,123
HNMU-G8-R0053-STT10,8,3,HS,48
HNMU-G8-R0053-STT10,8,4,AI,126
HNMU-G8-R0053-STT10,8,5,HS,57
HNMU-G8-R0054-STT11,8,1,HS,129
HNMU-G8-R0054-STT11,8,2,AI,117
HNMU-G8-R0054-STT11,8,3,HS,98
HNMU-G8-R0054-STT11,8,4,AI,100
HNMU-G8-R0054-STT11,8,5,HS,165
HNMU-G8-R0055-STT12,8,1,HS,88
HNMU-G8-R0055-STT12,8,2,AI,128
HNMU-G8-R0055-STT12,8,3,HS,17
HNMU-G8-R0055-STT12,8,4,AI,106
HNMU-G8-R0055-STT12,8,5,HS,84
HNMU-G8-R0055-STT12,8,6,AI,15
HNMU-G8-R0056-STT13,8,1,HS,89
HNMU-G8-R0056-STT13,8,2,AI,63
HNMU-G8-R0056-STT13,8,3,HS,33
HNMU-G8-R0056-STT13,8,4,AI,77
HNMU-G8-R0056-STT13,8,5,HS,51
HNMU-G8-R0056-STT13,8,6,AI,65
HNMU-G8-R0056-STT13,8,7,HS,68
HNMU-G8-R0057-STT14,8,1,HS,72
HNMU-G8-R0057-STT14,8,2,AI,116
HNMU-G8-R0057-STT14,8,3,HS,62
HNMU-G8-R0057-STT14,8,4,AI,140
HNMU-G8-R0057-STT14,8,5,HS,99
HNMU-G8-R0057-STT14,8,6,AI,76
HNMU-G8-R0058-STT1,8,1,HS,82
HNMU-G8-R0058-STT1,8,2,AI,155
HNMU-G8-R0058-STT1,8,3,HS,51
HNMU-G8-R0058-STT1,8,4,AI,82
HNMU-G8-R0058-STT1,8,5,HS,40
HNMU-G8-R0058-STT1,8,6,AI,50
HNMU-G8-R0059-STT2,8,1,HS,81
HNMU-G8-R0059-STT2,8,2,AI,145
HNMU-G8-R0059-STT2,8,3,HS,24
HNMU-G8-R0059-STT2,8,4,AI,139
HNMU-G8-R0060-STT3,8,1,HS,88
HNMU-G8-R0060-STT3,8,2,AI,85
HNMU-G8-R0060-STT3,8,3,HS,72
HNMU-G8-R0060-STT3,8,4,AI,136
HNMU-G8-R0060-STT3,8,5,HS,24
HNMU-G8-R0061-STT4,8,1,HS,55
HNMU-G8-R0061-STT4,8,2,AI,133
HNMU-G8-R0061-STT4,8,3,HS,15
HNMU-G8-R0061-STT4,8,4,AI,97
HNMU-G8-R0061-STT4,8,5,HS,41
HNMU-G8-R0061-STT4,8,6,AI,49
HNMU-G8-R0062-STT5,8,1,HS,76
HNMU-G8-R0062-STT5,8,2,AI,152
HNMU-G8-R0062-STT5,8,3,HS,80
HNMU-G8-R0062-STT5,8,4,AI,113
HNMU-G8-R0063-STT6,8,1,HS,97
HNMU-G8-R0063-STT6,8,2,AI,92
HNMU-G8-R0063-STT6,8,3,HS,83
HNMU-G8-R0063-STT6,8,4,AI,83
HNMU-G8-R0063-STT6,8,5,HS,128
HNMU-G8-R0064-STT7,8,1,HS,97
HNMU-G8-R0064-STT7,8,2,AI,164
HNMU-G8-R0064-STT7,8,3,HS,58
HNMU-G8-R0064-STT7,8,4,AI,82
HNMU-G8-R0064-STT7,8,5,HS,134
HNMU-G8-R0065-STT8,8,1,HS,68
HNMU-G8-R0065-STT8,8,2,AI,105
HNMU-G8-R0065-STT8,8,3,HS,43
HNMU-G8-R0065-STT8,8,4,AI,98
HNMU-G8-R0065-STT8,8,5,HS,60
HNMU-G8-R0066-STT9,8,1,HS,98
HNMU-G8-R0066-STT9,8,2,AI,157
HNMU-G8-R0066-STT9,8,3,HS,33
HNMU-G8-R0066-STT9,8,4,AI,94
HNMU-G8-R0066-STT9,8,5,HS,57
HNMU-G8-R0066-STT9,8,6,AI,106
HNMU-G8-R0067-STT10,8,1,HS,85
HNMU-G8-R0067-STT10,8,2,AI,124
HNMU-G8-R0067-STT10,8,3,HS,27
HNMU-G8-R0067-STT10,8,4,AI,84
HNMU-G8-R0067-STT10,8,5,HS,80
HNMU-G8-R0069-STT12,8,1,HS,113
HNMU-G8-R0069-STT12,8,2,AI,156
HNMU-G8-R0069-STT12,8,3,HS,16
HNMU-G8-R0069-STT12,8,4,AI,125
HNMU-G8-R0069-STT12,8,5,HS,23
HNMU-G8-R0069-STT12,8,6,AI,83
HNMU-G8-R0069-STT12,8,7,HS,82
HNMU-G8-R0070-STT13,8,1,HS,78
HNMU-G8-R0070-STT13,8,2,AI,105
HNMU-G8-R0070-STT13,8,3,HS,36
HNMU-G8-R0070-STT13,8,4,AI,89
HNMU-G8-R0070-STT13,8,5,HS,98
HNMU-G8-R0070-STT13,8,6,AI,55
HNMU-G8-R0071-STT14,8,1,HS,94
HNMU-G8-R0071-STT14,8,2,AI,88
HNMU-G8-R0071-STT14,8,3,HS,40
HNMU-G8-R0071-STT14,8,4,AI,121
HNMU-G8-R0071-STT14,8,5,HS,76
HNMU-G8-R0072-STT1,8,1,HS,76
HNMU-G8-R0072-STT1,8,2,AI,189
HNMU-G8-R0072-STT1,8,3,HS,38
HNMU-G8-R0072-STT1,8,4,AI,141
HNMU-G8-R0073-STT2,8,1,HS,48
HNMU-G8-R0073-STT2,8,2,AI,182
HNMU-G8-R0073-STT2,8,3,HS,50
HNMU-G8-R0073-STT2,8,4,AI,120
HNMU-G8-R0073-STT2,8,5,HS,53
HNMU-G8-R0074-STT3,8,1,HS,67
HNMU-G8-R0074-STT3,8,2,AI,136
HNMU-G8-R0074-STT3,8,3,HS,24
HNMU-G8-R0074-STT3,8,4,AI,55
HNMU-G8-R0074-STT3,8,5,HS,38
HNMU-G8-R0075-STT4,8,1,HS,66
HNMU-G8-R0075-STT4,8,2,AI,141
HNMU-G8-R0075-STT4,8,3,HS,32
HNMU-G8-R0075-STT4,8,4,AI,61
HNMU-G8-R0076-STT5,8,1,HS,62
HNMU-G8-R0076-STT5,8,2,AI,117
HNMU-G8-R0076-STT5,8,3,HS,41
HNMU-G8-R0076-STT5,8,4,AI,86
HNMU-G8-R0076-STT5,8,5,HS,91
HNMU-G8-R0076-STT5,8,6,AI,61
HNMU-G8-R0077-STT6,8,1,HS,66
HNMU-G8-R0077-STT6,8,2,AI,143
HNMU-G8-R0077-STT6,8,3,HS,71
HNMU-G8-R0077-STT6,8,4,AI,122
HNMU-G8-R0077-STT6,8,5,HS,46
HNMU-G8-R0078-STT7,8,1,HS,64
HNMU-G8-R0078-STT7,8,2,AI,127
HNMU-G8-R0078-STT7,8,3,HS,47
HNMU-G8-R0078-STT7,8,4,AI,131
HNMU-G8-R0078-STT7,8,5,HS,48
HNMU-G8-R0079-STT8,8,1,HS,65
HNMU-G8-R0079-STT8,8,2,AI,85
HNMU-G8-R0079-STT8,8,3,HS,17
HNMU-G8-R0079-STT8,8,4,AI,94
HNMU-G8-R0079-STT8,8,5,HS,52
HNMU-G8-R0080-STT9,8,1,HS,120
HNMU-G8-R0080-STT9,8,2,AI,126
HNMU-G8-R0080-STT9,8,3,HS,46
HNMU-G8-R0080-STT9,8,4,AI,123
HNMU-G8-R0080-STT9,8,5,HS,53
HNMU-G8-R0081-STT10,8,1,HS,77
HNMU-G8-R0081-STT10,8,2,AI,121
HNMU-G8-R0081-STT10,8,3,HS,56
HNMU-G8-R0081-STT10,8,4,AI,104
HNMU-G8-R0082-STT11,8,1,HS,79
HNMU-G8-R0082-STT11,8,2,AI,36
HNMU-G8-R0082-STT11,8,3,HS,25
HNMU-G8-R0082-STT11,8,4,AI,76
HNMU-G8-R0082-STT11,8,5,HS,48
HNMU-G8-R0082-STT11,8,6,AI,66
HNMU-G8-R0083-STT12,8,1,HS,79
HNMU-G8-R0083-STT12,8,2,AI,82
HNMU-G8-R0083-STT12,8,3,HS,12
HNMU-G8-R0083-STT12,8,4,AI,112
HNMU-G8-R0083-STT12,8,5,HS,56
HNMU-G8-R0083-STT12,8,6,AI,69
HNMU-G8-R0084-STT13,8,1,HS,57
HNMU-G8-R0084-STT13,8,2,AI,167
HNMU-G8-R0084-STT13,8,3,HS,19
HNMU-G8-R0084-STT13,8,4,AI,66
HNMU-G8-R0084-STT13,8,5,HS,77
HNMU-G8-R0084-STT13,8,6,AI,64
HNMU-G8-R0085-STT14,8,1,HS,68
HNMU-G8-R0085-STT14,8,2,AI,140
HNMU-G8-R0085-STT14,8,3,HS,10
HNMU-G8-R0085-STT14,8,4,AI,105
HNMU-G8-R0085-STT14,8,5,HS,66
HNMU-G8-R0086-STT1,8,1,HS,72
HNMU-G8-R0086-STT1,8,2,AI,157
HNMU-G8-R0086-STT1,8,3,HS,28
HNMU-G8-R0086-STT1,8,4,AI,115
HNMU-G8-R0086-STT1,8,5,HS,72
HNMU-G8-R0086-STT1,8,6,AI,58
HNMU-G8-R0087-STT2,8,1,HS,83
HNMU-G8-R0087-STT2,8,2,AI,141
HNMU-G8-R0087-STT2,8,3,HS,20
HNMU-G8-R0087-STT2,8,4,AI,145
HNMU-G8-R0087-STT2,8,5,HS,54
HNMU-G8-R0088-STT3,8,1,HS,44
HNMU-G8-R0088-STT3,8,2,AI,130
HNMU-G8-R0088-STT3,8,3,HS,44
HNMU-G8-R0088-STT3,8,4,AI,92
HNMU-G8-R0088-STT3,8,5,HS,45
HNMU-G8-R0089-STT4,8,1,HS,63
HNMU-G8-R0089-STT4,8,2,AI,190
HNMU-G8-R0089-STT4,8,3,HS,61
HNMU-G8-R0089-STT4,8,4,AI,96
HNMU-G8-R0089-STT4,8,5,HS,33
HNMU-G8-R0090-STT5,8,1,HS,63
HNMU-G8-R0090-STT5,8,2,AI,117
HNMU-G8-R0090-STT5,8,3,HS,52
HNMU-G8-R0090-STT5,8,4,AI,59
HNMU-G8-R0090-STT5,8,5,HS,126
HNMU-G8-R0091-STT6,8,1,HS,80
HNMU-G8-R0091-STT6,8,2,AI,144
HNMU-G8-R0091-STT6,8,3,HS,33
HNMU-G8-R0091-STT6,8,4,AI,126
HNMU-G8-R0092-STT7,8,1,HS,104
HNMU-G8-R0092-STT7,8,2,AI,81
HNMU-G8-R0092-STT7,8,3,HS,36
HNMU-G8-R0092-STT7,8,4,AI,84
HNMU-G8-R0092-STT7,8,5,HS,75
HNMU-G8-R0093-STT8,8,1,HS,85
HNMU-G8-R0093-STT8,8,2,AI,172
HNMU-G8-R0093-STT8,8,3,HS,43
HNMU-G8-R0093-STT8,8,4,AI,105
HNMU-G8-R0093-STT8,8,5,HS,40
HNMU-G8-R0094-STT9,8,1,HS,80
HNMU-G8-R0094-STT9,8,2,AI,140
HNMU-G8-R0094-STT9,8,3,HS,42
HNMU-G8-R0094-STT9,8,4,AI,92
HNMU-G8-R0094-STT9,8,5,HS,47
HNMU-G8-R0095-STT10,8,1,HS,71
HNMU-G8-R0095-STT10,8,2,AI,126
HNMU-G8-R0095-STT10,8,3,HS,10
HNMU-G8-R0095-STT10,8,4,AI,112
HNMU-G8-R0095-STT10,8,5,HS,63
HNMU-G8-R0096-STT11,8,1,HS,112
HNMU-G8-R0096-STT11,8,2,AI,235
HNMU-G8-R0096-STT11,8,3,HS,46
HNMU-G8-R0096-STT11,8,4,AI,106
HNMU-G8-R0097-STT12,8,1,HS,87
HNMU-G8-R0097-STT12,8,2,AI,145
HNMU-G8-R0097-STT12,8,3,HS,31
HNMU-G8-R0097-STT12,8,4,AI,102
HNMU-G8-R0098-STT13,8,1,HS,79
HNMU-G8-R0098-STT13,8,2,AI,111
HNMU-G8-R0098-STT13,8,3,HS,49
HNMU-G8-R0098-STT13,8,4,AI,70
HNMU-G8-R0098-STT13,8,5,HS,70
HNMU-G8-R0098-STT13,8,6,AI,72
HNMU-G8-R0099-STT14,8,1,HS,92
HNMU-G8-R0099-STT14,8,2,AI,174
HNMU-G8-R0099-STT14,8,3,HS,55
HNMU-G8-R0099-STT14,8,4,AI,91
HNMU-G8-R0099-STT14,8,5,HS,60
HNMU-G8-R0156-STT1,8,1,HS,37
HNMU-G8-R0156-STT1,8,2,AI,105
HNMU-G8-R0156-STT1,8,3,HS,25
HNMU-G8-R0156-STT1,8,4,AI,95
HNMU-G8-R0156-STT1,8,5,HS,18
HNMU-G8-R0156-STT1,8,6,AI,79
HNMU-G8-R0156-STT1,8,7,HS,57
HNMU-G8-R0156-STT1,8,8,AI,64
HNMU-G8-R0157-STT2,8,1,HS,45
HNMU-G8-R0157-STT2,8,2,AI,126
HNMU-G8-R0157-STT2,8,3,HS,12
HNMU-G8-R0157-STT2,8,4,AI,49
HNMU-G8-R0157-STT2,8,5,HS,11
HNMU-G8-R0157-STT2,8,6,AI,85
HNMU-G8-R0157-STT2,8,7,HS,49
HNMU-G8-R0157-STT2,8,8,AI,61
HNMU-G8-R0158-STT3,8,1,HS,65
HNMU-G8-R0158-STT3,8,2,AI,73
HNMU-G8-R0158-STT3,8,3,HS,46
HNMU-G8-R0158-STT3,8,4,AI,103
HNMU-G8-R0158-STT3,8,5,HS,22
HNMU-G8-R0158-STT3,8,6,AI,71
HNMU-G8-R0158-STT3,8,7,HS,23
HNMU-G8-R0159-STT4,8,1,HS,41
HNMU-G8-R0159-STT4,8,2,AI,87
HNMU-G8-R0159-STT4,8,3,HS,8
HNMU-G8-R0159-STT4,8,4,AI,101
HNMU-G8-R0159-STT4,8,5,HS,46
HNMU-G8-R0159-STT4,8,6,AI,55
HNMU-G8-R0159-STT4,8,7,HS,42
HNMU-G8-R0159-STT4,8,8,AI,55
HNMU-G8-R0160-STT5,8,1,HS,60
HNMU-G8-R0160-STT5,8,2,AI,53
HNMU-G8-R0160-STT5,8,3,HS,12
HNMU-G8-R0160-STT5,8,4,AI,70
HNMU-G8-R0160-STT5,8,5,HS,48
HNMU-G8-R0160-STT5,8,6,AI,100
HNMU-G8-R0160-STT5,8,7,HS,29
HNMU-G8-R0160-STT5,8,8,AI,55
HNMU-G8-R0161-STT6,8,1,HS,62
HNMU-G8-R0161-STT6,8,2,AI,136
HNMU-G8-R0161-STT6,8,3,HS,26
HNMU-G8-R0161-STT6,8,4,AI,44
HNMU-G8-R0161-STT6,8,5,HS,39
HNMU-G8-R0161-STT6,8,6,AI,82
HNMU-G8-R0161-STT6,8,7,HS,48
HNMU-G8-R0161-STT6,8,8,AI,58
HNMU-G8-R0162-STT7,8,1,HS,93
HNMU-G8-R0162-STT7,8,2,AI,139
HNMU-G8-R0162-STT7,8,3,HS,28
HNMU-G8-R0162-STT7,8,4,AI,154
HNMU-G8-R0162-STT7,8,5,HS,57
HNMU-G8-R0162-STT7,8,6,AI,77
HNMU-G8-R0163-STT8,8,1,HS,49
HNMU-G8-R0163-STT8,8,2,AI,113
HNMU-G8-R0163-STT8,8,3,HS,39
HNMU-G8-R0163-STT8,8,4,AI,47
HNMU-G8-R0163-STT8,8,5,HS,11
HNMU-G8-R0163-STT8,8,6,AI,82
HNMU-G8-R0163-STT8,8,7,HS,51
HNMU-G8-R0163-STT8,8,8,AI,39
HNMU-G8-R0164-STT9,8,1,HS,65
HNMU-G8-R0164-STT9,8,2,AI,116
HNMU-G8-R0164-STT9,8,3,HS,44
HNMU-G8-R0164-STT9,8,4,AI,97
HNMU-G8-R0164-STT9,8,5,HS,46
HNMU-G8-R0164-STT9,8,6,AI,90
HNMU-G8-R0164-STT9,8,7,HS,14
HNMU-G8-R0164-STT9,8,8,AI,21
HNMU-G8-R0165-STT10,8,1,HS,105
HNMU-G8-R0165-STT10,8,2,AI,169
HNMU-G8-R0165-STT10,8,3,HS,22
HNMU-G8-R0165-STT10,8,4,AI,92
HNMU-G8-R0165-STT10,8,5,HS,37
HNMU-G8-R0165-STT10,8,6,AI,101
HNMU-G8-R0165-STT10,8,7,HS,60
HNMU-G8-R0165-STT10,8,8,AI,30
HNMU-G8-R0166-STT11,8,1,HS,83
HNMU-G8-R0166-STT11,8,2,AI,106
HNMU-G8-R0166-STT11,8,3,HS,22
HNMU-G8-R0166-STT11,8,4,AI,112
HNMU-G8-R0166-STT11,8,5,HS,39
HNMU-G8-R0166-STT11,8,6,AI,90
HNMU-G8-R0166-STT11,8,7,HS,68
HNMU-G8-R0166-STT11,8,8,AI,78
HNMU-G8-R0167-STT12,8,1,HS,79
HNMU-G8-R0167-STT12,8,2,AI,89
HNMU-G8-R0167-STT12,8,3,HS,17
HNMU-G8-R0167-STT12,8,4,AI,142
HNMU-G8-R0167-STT12,8,5,HS,45
HNMU-G8-R0167-STT12,8,6,AI,73
HNMU-G8-R0167-STT12,8,7,HS,50
HNMU-G8-R0167-STT12,8,8,AI,73
HNMU-G8-R0168-STT13,8,1,HS,50
HNMU-G8-R0168-STT13,8,2,AI,151
HNMU-G8-R0168-STT13,8,3,HS,70
HNMU-G8-R0168-STT13,8,4,AI,74
HNMU-G8-R0168-STT13,8,5,HS,43
HNMU-G8-R0168-STT13,8,6,AI,144
HNMU-G8-R0168-STT13,8,7,HS,44
HNMU-G8-R0168-STT13,8,8,AI,94
HNMU-G8-R0169-STT14,8,1,HS,56
HNMU-G8-R0169-STT14,8,2,AI,118
HNMU-G8-R0169-STT14,8,3,HS,18
HNMU-G8-R0169-STT14,8,4,AI,142
HNMU-G8-R0169-STT14,8,5,HS,72
HNMU-G8-R0169-STT14,8,6,AI,54
HNMU-G8-R0169-STT14,8,7,HS,16
HNMU-G8-R0169-STT14,8,8,AI,102
HNMU-G8-R0169-STT14,8,9,HS,81
HNMU-G8-R0169-STT14,8,10,AI,56
HNMU-G8-R0170-STT1,8,1,HS,105
HNMU-G8-R0170-STT1,8,2,AI,154
HNMU-G8-R0170-STT1,8,3,HS,53
HNMU-G8-R0170-STT1,8,4,AI,160
HNMU-G8-R0170-STT1,8,5,HS,46
HNMU-G8-R0170-STT1,8,6,AI,30
HNMU-G8-R0171-STT2,8,1,HS,98
HNMU-G8-R0171-STT2,8,2,AI,184
HNMU-G8-R0171-STT2,8,3,HS,40
HNMU-G8-R0171-STT2,8,4,AI,104
HNMU-G8-R0171-STT2,8,5,HS,30
HNMU-G8-R0171-STT2,8,6,AI,90
HNMU-G8-R0172-STT3,8,1,HS,52
HNMU-G8-R0172-STT3,8,2,AI,109
HNMU-G8-R0172-STT3,8,3,HS,22
HNMU-G8-R0172-STT3,8,4,AI,139
HNMU-G8-R0172-STT3,8,5,HS,65
HNMU-G8-R0172-STT3,8,6,AI,89
HNMU-G8-R0172-STT3,8,7,HS,27
HNMU-G8-R0173-STT4,8,1,HS,105
HNMU-G8-R0173-STT4,8,2,AI,147
HNMU-G8-R0173-STT4,8,3,HS,10
HNMU-G8-R0173-STT4,8,4,AI,47
HNMU-G8-R0173-STT4,8,5,HS,63
HNMU-G8-R0173-STT4,8,6,AI,105
HNMU-G8-R0173-STT4,8,7,HS,34
HNMU-G8-R0174-STT5,8,1,HS,89
HNMU-G8-R0174-STT5,8,2,AI,190
HNMU-G8-R0174-STT5,8,3,HS,49
HNMU-G8-R0174-STT5,8,4,AI,126
HNMU-G8-R0174-STT5,8,5,HS,19
HNMU-G8-R0174-STT5,8,6,AI,87
HNMU-G8-R0174-STT5,8,7,HS,56
HNMU-G8-R0175-STT6,8,1,HS,117
HNMU-G8-R0175-STT6,8,2,AI,211
HNMU-G8-R0175-STT6,8,3,HS,39
HNMU-G8-R0175-STT6,8,4,AI,144
HNMU-G8-R0175-STT6,8,5,HS,27
HNMU-G8-R0175-STT6,8,6,AI,48
HNMU-G8-R0175-STT6,8,7,HS,46
HNMU-G8-R0176-STT7,8,1,HS,93
HNMU-G8-R0176-STT7,8,2,AI,109
HNMU-G8-R0176-STT7,8,3,HS,44
HNMU-G8-R0176-STT7,8,4,AI,132
HNMU-G8-R0176-STT7,8,5,HS,22
HNMU-G8-R0176-STT7,8,6,AI,111
HNMU-G8-R0176-STT7,8,7,HS,40
HNMU-G8-R0177-STT8,8,1,HS,93
HNMU-G8-R0177-STT8,8,2,AI,190
HNMU-G8-R0177-STT8,8,3,HS,33
HNMU-G8-R0177-STT8,8,4,AI,228
HNMU-G8-R0177-STT8,8,5,HS,36
HNMU-G8-R0177-STT8,8,6,AI,119
HNMU-G8-R0177-STT8,8,7,HS,38
HNMU-G8-R0178-STT9,8,1,HS,83
HNMU-G8-R0178-STT9,8,2,AI,193
HNMU-G8-R0178-STT9,8,3,HS,28
HNMU-G8-R0178-STT9,8,4,AI,92
HNMU-G8-R0178-STT9,8,5,HS,49
HNMU-G8-R0178-STT9,8,6,AI,38
HNMU-G8-R0179-STT10,8,1,HS,123
HNMU-G8-R0179-STT10,8,2,AI,180
HNMU-G8-R0179-STT10,8,3,HS,47
HNMU-G8-R0179-STT10,8,4,AI,174
HNMU-G8-R0179-STT10,8,5,HS,29
HNMU-G8-R0179-STT10,8,6,AI,91
HNMU-G8-R0179-STT10,8,7,HS,47
HNMU-G8-R0180-STT11,8,1,HS,114
HNMU-G8-R0180-STT11,8,2,AI,108
HNMU-G8-R0180-STT11,8,3,HS,42
HNMU-G8-R0180-STT11,8,4,AI,182
HNMU-G8-R0180-STT11,8,5,HS,52
HNMU-G8-R0180-STT11,8,6,AI,67
HNMU-G8-R0180-STT11,8,7,HS,56
HNMU-G8-R0180-STT11,8,8,AI,61
HNMU-G8-R0181-STT12,8,1,HS,100
HNMU-G8-R0181-STT12,8,2,AI,145
HNMU-G8-R0181-STT12,8,3,HS,21
HNMU-G8-R0181-STT12,8,4,AI,71
